game,outcome,end_reason,n_moves,loss,steps,timestamp,moves
625,B,value_resign,48,0.707345,3125,2026-08-28 03:34:59,f2f3 f7f5 a2a4 b7b5 a4b5 d7d5 a1a7 a8a7 e2e3 e8d7 b5b6 c7b6 e3e4 d5e4 g2g4 c8a6 g4f5 g8f6 f1a6 b8a6 b2b4 e7e5 f5e6 d7c7 f3e4 g7g6 e4e5 a6b4 e5f6 d8f6 c1b2 f6b2 d2d3 f8h6 c2c3 a7a5 c3b4 a5a2 d1c2 b2c2 b4b5 h6g7 b1a3 c2d2 e1f1 h7h6 g1e2 h8d8
626,B,value_resign,51,0.622377,3130,2026-08-28 03:36:08,b2b3 c7c6 f2f3 b7b6 d2d3 e7e5 b1a3 f7f6 h2h4 d7d5 b3b4 e8d7 a3c4 f6f5 c4d6 h7h5 c1f4 f8d6 h1h2 d6f8 f4e5 f5f4 a2a4 d7e7 a1a2 b8a6 e5d6 e7d6 b4b5 a6c7 b5c6 g7g5 h4g5 d8e7 c2c4 d6c6 g1h3 f8g7 a2a1 d5c4 d3c4 a7a6 d1b3 e7c5 e2e3 f4e3 f1d3 h5h4 a4a5 b6a5 e1e2
627,B,checkmate,52,0.658439,3135,2026-08-28 03:36:35,a2a4 e7e6 a1a2 d7d5 a4a5 d5d4 a2a4 g7g6 h2h4 b8c6 g2g4 g6g5 h4g5 g8e7 h1h3 f7f5 f2f4 f5g4 h3h1 c6a5 g1f3 b7b6 a4a5 d4d3 e2d3 g4f3 a5a7 a8b8 b1a3 e7d5 a3b5 c7c6 c2c4 c6b5 c4d5 d8d5 b2b4 e8d8 f1h3 d5d6 c1b2 h8g8 d3d4 d6f4 d4d5 f8c5 d5e6 b8a8 a7a8 f4g3 e1f1 g3f2
628,W,checkmate,39,0.739479,3140,2026-08-28 03:36:35,b2b3 f7f5 f2f3 e7e5 e2e4 d7d5 c2c3 d5d4 h2h3 e8e7 c1b2 f5e4 c3d4 c7c6 f3e4 c8g4 h3g4 c6c5 h1h4 c5c4 h4h3 e7d6 d4e5 d6e7 e5e6 e7e6 b2e5 e6e5 a2a3 e5e4 b3c4 a7a5 d2d4 b8c6 e1d2 d8f6 g1e2 c6d4 h3e3
629,D,rule_draw,122,0.680584,3145,2026-08-28 03:37:14,c2c4 h7h5 b1a3 b8a6 a1b1 a6b8 b2b4 g8h6 f2f4 h6f5 d1c2 g7g5 c2f5 g5f4 f5g5 d7d6 b4b5 c7c5 b5c6 b8d7 e2e4 a7a5 a3b5 b7c6 e1f2 c6b5 b1b5 e7e6 g1h3 f4f3 h3f4 d8g5 b5g5 f8e7 f4e6 f7e6 c4c5 d6c5 h2h4 e7g5 h4g5 e8e7 f1d3 a5a4 f2f3 a8b8 e4e5 h8f8 f3e4 b8b7 c1b2 b7a7 b2c1 c8b7 e4e3 b7c6 h1h5 e7f7 h5h3 d7e5 c1b2 a7b7 b2e5 c6g2 e5d4 g2h3 e3e4 f7g6 d4c5 f8f7 c5d4 f7f8 d4e5 f8g8 e5f6 g8h8 f6h8 g6g5 h8d4 g5g4 d4c5 b7b8 c5d4 b8b7 d4e5 b7b4 e5d4 h3g2 e4e3 g4g3 a2a3 b4d4 e3d4 g2h3 d4e5 g3h2 e5f6 h2g3 d3e4 h3f5 e4c6 f5g4 c6a4 e6e5 d2d4 e5e4 f6g7 e4e3 a4b5 e3e2 b5e2 g4e2 g7h6 e2b5 a3a4 b5a4 d4d5 a4b3 d5d6 b3e6 d6d7 e6d7
630,B,material_adjudication,67,0.559551,3150,2026-08-28 03:37:15,b2b3 f7f5 a2a4 e7e5 g1f3 c7c6 b3b4 d8e7 f3e5 h7h6 e2e4 g7g5 h2h3 g5g4 h3g4 d7d6 a1a3 f5e4 c1b2 d6e5 g4g5 c8e6 e1e2 e6d5 f2f4 e7d7 b2e5 g8e7 e5h8 d7h3 h1h3 h6g5 d1e1 g5g4 d2d4 g4h3 g2g3 b8a6 f1h3 a6b4 c2c3 d5f7 c3b4 b7b5 e1f1 f8g7 b1c3 g7h8 c3b5 c6b5 a4b5 h8d4 a3b3 f7b3 e2d2 d4h8 g3g4 a8d8 d2e2 e7d5 f1d1 b3d1 e2f2 e8d7 f2g3 h8g7 g4g5
631,B,material_adjudication,66,0.696329,3155,2026-08-28 03:37:16,a2a4 e7e6 b2b4 d7d5 b4b5 g7g6 a1a3 d5d4 g1h3 c7c5 f2f4 a7a6 h3f2 f8g7 b5a6 b7a6 a3c3 d4c3 b1c3 g7c3 a4a5 f7f6 g2g3 d8a5 c1b2 c3b2 e2e4 b8d7 h1g1 a5b4 c2c3 e8f7 c3b4 c5b4 g3g4 a8b8 d1e2 b2a1 h2h4 a1b2 e1d1 b2d4 d1e1 b4b3 f1g2 d4e3 d2e3 b3b2 e2b2 b8b2 g2h3 g8e7 h4h5 h8f8 e4e5 f6e5 f4e5 c8b7 h5h6 d7e5 e1f1 b7c6 g4g5 f8g8 f2g4 b2b3
632,W,checkmate,27,0.589010,3160,2026-08-28 03:37:17,g1f3 e7e6 c2c3 e8e7 e2e3 h7h5 f1e2 e7d6 b1a3 b8c6 d2d4 d6d5 f3e5 c6a5 e1g1 g8e7 a3b5 c7c5 a2a4 a5b3 e5d3 b3a1 d4c5 h5h4 b5a3 e7g6 e2f3
633,B,value_resign,68,0.631646,3165,2026-08-28 03:39:05,f2f3 g7g6 b2b3 d7d5 e1f2 b7b5 c2c3 c7c6 g2g3 e8d7 f1h3 f7f5 d1c2 h7h6 d2d4 g6g5 a2a3 e7e5 h3f5 d7c7 b1d2 e5d4 f5c8 h6h5 f2e1 d4c3 h2h4 g5g4 c8e6 f8g7 b3b4 d8e8 d2b3 e8e6 c2f5 e6f5 e2e4 g4f3 e4f5 g8f6 e1f1 h8c8 g1f3 f6g4 f1e1 g4f6 h1g1 c7b6 c1f4 b8a6 g1g2 g7f8 b3d4 a6c7 d4e6 f8e7 e6c7 c8c7 f3e5 a7a5 g2g1 a5b4 a3b4 a8a1 e1f2 c7d7 g1f1 e7f8
634,B,value_resign,34,0.647630,3170,2026-08-28 03:40:08,g1f3 b7b6 f3d4 c7c5 c2c4 f7f6 b1a3 e7e5 h2h4 c5d4 b2b4 b8c6 a1b1 d7d5 c4d5 c6b4 b1b4 f8e7 h1h3 d8d5 h3g3 d5d8 a3c4 a7a5 g3b3 e8d7 f2f4 a5b4 h4h5 a8a2 e2e3 g7g5 h5h6 g8h6
635,B,value_resign,30,0.674613,3175,2026-08-28 03:41:24,g1f3 e7e6 c2c3 e8e7 e2e3 h7h5 f1e2 e6e5 b1a3 e5e4 f3d4 h5h4 d2d3 c7c5 a3c2 c5d4 c3d4 a7a5 d4d5 e4d3 e1g1 d3c2 f2f3 b8c6 d5c6 c2d1q c6b7 c8b7 c1d2 b7a6
636,B,material_adjudication_moderate,76,0.572414,3180,2026-08-28 03:41:38,a2a4 e7e6 a1a2 d7d5 a4a5 e6e5 f2f4 g8e7 b2b4 h8g8 g2g4 c7c6 d2d3 b8d7 h2h4 g7g5 h4g5 e5f4 b4b5 e7f5 b5c6 a8b8 c1f4 d5d4 h1h5 f5e3 c6b7 e3d1 b7c8q d8c8 f4b8 g8g5 h5g5 f8h6 b1c3 h6g5 c3d1 c8b8 e2e3 f7f5 f1e2 d4e3 d1e3 g5e3 g4f5 e3d4 g1f3 d4c3 e1f2 e8f8 a2a3 c3b4 a3b3 d7c5 b3b4 b8b4 a5a6 b4b2 d3d4 c5d7 f5f6 b2c2 f2g2 h7h6 d4d5 d7f6 f3d4 c2e4 g2f2 f8g8 e2f3 e4e7 d4c6 e7d7 c6d8 g8f8
637,B,value_resign,50,0.588174,3185,2026-08-28 03:43:06,b2b3 e7e5 c2c4 d7d6 e2e4 f7f5 f2f3 e8f7 c4c5 f5e4 c5d6 e4e3 d2e3 b8c6 f3f4 c7d6 b1a3 d8f6 e3e4 c6d4 f1d3 f6e7 c1b2 c8f5 a3b1 f5h3 f4e5 h3g2 e5d6 e7h4 e1d2 g2h1 d3f1 h4g5 d2e1 g7g6 g1f3 d4f3 d1f3 h1f3 h2h4 g5g4 d6d7 g8e7 f1c4 g4e6 a2a4 h7h6 b2f6 a7a6
638,W,value_resign,33,0.608730,3190,2026-08-28 03:43:32,a2a4 e7e6 b2b4 g7g6 g1h3 d7d6 b4b5 a7a5 g2g3 f7f6 e2e4 h7h5 d2d3 b8a6 b5a6 g8e7 a6b7 a8b8 e4e5 b8b7 h3g1 e7f5 e5d6 d8d6 f2f4 f8g7 f1e2 d6a3 c1a3 e8d8 d1d2 h8g8 d2c3
639,W,material_adjudication,68,0.501598,3195,2026-08-28 03:44:50,g1f3 c7c6 e2e3 a7a6 h2h4 f7f6 f3g1 d7d5 e1e2 b8d7 a2a4 c6c5 a1a2 d5d4 a2a3 a8b8 g2g3 c5c4 c2c3 d4d3 e2f3 h7h6 a4a5 d7e5 f3g2 b7b5 a3a2 h6h5 f2f4 f6f5 f4e5 g8h6 d1h5 e8d7 g1h3 b8b7 a2a1 f5f4 g3f4 e7e6 f1d3 c4d3 h5f3 h6f7 h3g5 d7e8 g2h3 h8h5 f3h5 d8c7 g5f7 c7f7 h5f7 e8f7 e3e4 g7g6 b1a3 f8c5 h1f1 f7g8 b2b4 c5b4 c3b4 g8h8 a3b5 a6b5 c1b2 h8g8
640,B,value_resign,38,0.684853,3200,2026-08-28 03:45:17,a2a4 b7b6 g1h3 d7d6 h3g1 b8c6 b2b4 e7e5 f2f4 c6d4 b4b5 c7c6 b1a3 g8e7 b5c6 h8g8 d2d3 c8b7 h2h4 e7c6 a1a2 c6b4 a3b1 b7d5 g2g4 d5e4 f4e5 f7f5 a2a3 d8e7 f1g2 d6e5 c1e3 e4g2 g4f5 e8d8 c2c3 a7a5
641,B,value_resign,40,0.591957,3205,2026-08-28 03:45:45,g1f3 f7f6 b1a3 b7b5 f3d4 d7d6 f2f4 g7g5 d4e6 c7c5 e1f2 c8e6 b2b4 c5b4 a1b1 b4a3 f2g3 d8c7 e2e4 b8d7 h1g1 c7d8 d1h5 e6f7 h5e2 f7e6 e2c4 b5c4 b1b7 d7b8 f1e2 e8f7 d2d4 g8h6 h2h3 h6g4 h3g4 f7g7 f4f5 d8c7
642,B,value_resign,42,0.623899,3210,2026-08-28 03:46:11,a2a4 b7b6 g1h3 d7d6 b2b4 f7f5 b4b5 e7e5 b1c3 b8c6 d2d4 d8f6 a1a2 f6f7 a4a5 c6d4 g2g3 b6a5 h3g5 f7e7 c1e3 h7h5 d1d2 f5f4 g3f4 a8b8 g5e4 h5h4 d2d3 e5f4 e4g3 f4e3 d3e3 c7c5 e3d4 c5d4 c3e4 b8b5 e1d1 a5a4 a2a4 g8f6
643,B,value_resign,30,0.605255,3215,2026-08-28 03:47:54,a2a4 a7a5 f2f3 h7h6 h2h4 e7e5 h4h5 e8e7 g2g4 d7d6 e1f2 b7b5 a4b5 c8b7 c2c4 e7f6 d2d4 b8a6 d1b3 a5a4 b3c2 a6b4 c2c3 e5d4 h1h3 d4c3 c1e3 d8b8 b1a3 b7a6
644,W,value_resign,59,0.680026,3220,2026-08-28 03:49:16,a2a4 e7e6 b2b4 b8c6 b4b5 d8g5 d2d3 d7d6 h2h4 c6d4 h4g5 f7f5 g5f6 c8d7 b1a3 g8f6 a1b1 f8e7 c1d2 a8d8 a4a5 h8g8 d2e3 e6e5 h1h4 g7g5 b1a1 g5h4 a5a6 g8g5 a3c4 b7a6 g1f3 a6b5 f3g5 b5c4 g5f7 e8f7 a1a7 f7e8 a7a2 f6d5 d3c4 d5e3 f2e3 d4e6 e1f2 c7c6 c2c3 h7h5 d1c2 e8f8 e3e4 d8a8 a2a8 f8g7 f2g1 g7g6 a8a3
645,B,value_resign,57,0.666757,3225,2026-08-28 03:49:31,b2b3 f7f5 c2c4 e7e6 b3b4 d7d5 h2h4 d5d4 a2a4 h7h5 h1h3 e8d7 c4c5 b8c6 e2e4 g7g6 d1c2 f5e4 b1a3 g8e7 a3b5 a7a6 b5d4 c6b4 d4e6 b4c2 e1e2 b7b5 f2f4 e7g8 e6d8 c2a1 a4b5 a6b5 d8f7 b5b4 c1b2 g8e7 c5c6 d7c6 b2h8 c8h3 h8c3 b4c3 g2h3 a8a7 d2c3 c6d7 e2e3 c7c6 f1c4 a7a8 c4b3 e7f5 e3d2 f8e7 g1e2
646,B,value_resign,36,0.577983,3230,2026-08-28 03:49:32,a2a4 e7e6 b2b4 d7d6 b4b5 b8c6 d2d3 c6d4 g1h3 e6e5 g2g4 d8e7 c1g5 d4c2 e1d2 c2a1 b1a3 e7d8 g5d8 a7a5 d1b3 e8d8 b5b6 a1b3 d2e3 c8f5 g4f5 d8e7 f5f6 e7e6 h3f4 e5f4 e3f4 g8f6 h1g1 h8g8
647,W,value_resign,77,0.644812,3235,2026-08-28 03:50:25,g1f3 f7f6 b1c3 d7d6 f3e5 g7g5 g2g4 f6e5 h1g1 h7h5 b2b4 e8d7 g4h5 g8h6 a2a4 c7c5 b4c5 h6f5 d2d4 f8h6 d4e5 h6g7 c3e4 d6d5 c1f4 g5f4 d1d5 d7e8 a1d1 h8h6 d5d8 e8f7 e1d2 b8c6 d8c7 f5e3 e4c3 a7a6 f2e3 f4e3 d2e3 h6h5 c3d5 h5h2 g1g3 g7e5 g3f3 f7g7 c7b6 a6a5 c2c4 e5c7 b6c7 c8d7 f1g2 a8c8 g2f1 c8c7 d5c7 b7b6 f1g2 c6b8 c5b6 h2g2 d1b1 d7c6 b1f1 g7g6 f3f2 g2f2 e3f2 e7e6 e2e3 g6h5 f1c1 h5h4 e3e4
648,B,material_adjudication_moderate,96,0.611633,3240,2026-08-28 03:50:39,a2a4 e7e6 a4a5 d7d6 b2b4 b8a6 b4b5 e6e5 g1h3 c7c6 a1a2 f7f6 b5a6 b7a6 c2c4 e5e4 b1a3 c6c5 e2e3 d8a5 f2f3 a5d8 h3g1 d8b6 e1f2 g7g5 d2d3 e8f7 d1b3 g8h6 b3b6 a7b6 d3e4 d6d5 e4d5 f8g7 a3c2 a6a5 g1e2 h6f5 g2g4 f5e3 f2e3 h7h5 e3e4 c8b7 g4h5 h8e8 e4d3 g7h6 f3f4 e8g8 c1b2 g8h8 f4g5 f6g5 a2a4 b6b5 b2h8 b5a4 f1h3 a8h8 h1d1 g5g4 h3g4 a4a3 d1d2 h6d2 d3d2 a5a4 c2a3 h8c8 d5d6 c8d8 d2e1 d8d6 g4h3 d6d7 a3b5 b7c6 h3d7 c6d7 b5c7 a4a3 e1d2 a3a2 e2d4 a2a1q d4b3 a1f6 h2h3 d7c6 c7b5 f6g7 b5d6 f7f8
649,B,value_resign,48,0.609678,3245,2026-08-28 03:50:40,a2a4 f7f6 e2e3 b7b6 b2b4 a7a5 e3e4 a5b4 d1g4 d7d6 g4g5 c7c6 g5d5 d8d7 b1a3 g8h6 f2f3 c6d5 d2d3 d5d4 a3b1 b8a6 e4e5 c8b7 e5f6 g7f6 c2c4 a8b8 g1h3 b8c8 c1b2 d7c6 h3g5 f8g7 b1d2 d6d5 g2g4 f6g5 f1h3 e8d7 c4c5 b6b5 a4b5 c6b5 a1a4 d7c6 a4b4 b5b4
650,W,checkmate,17,0.694734,3250,2026-08-28 03:53:16,h2h3 f7f5 h1h2 b8c6 g2g4 h7h5 g4h5 g7g5 f2f4 h8h5 e2e4 g8f6 c2c4 a7a6 d1e2 f6g8 e2h5
651,W,value_resign,28,0.645017,3255,2026-08-28 03:56:06,g1f3 g7g6 b2b3 b7b5 f3d4 d7d5 f2f4 e7e6 g2g4 h7h5 h2h4 c7c6 d4c6 a7a5 c6d8 h8h6 h1g1 f7f5 g4g5 g8e7 f1g2 a8a6 c2c3 b8c6 g5h6 c8d7 c3c4 a5a4
652,W,value_resign,23,0.586760,3260,2026-08-28 03:56:07,b2b4 c7c6 a2a4 f7f6 a1a2 e7e5 d2d3 d7d5 h2h4 f8e7 e2e3 h7h6 b1c3 e7b4 e1d2 b4f8 c3d5 d8e7 d5e7 f8e7 h4h5 e5e4 d3e4
653,W,checkmate,57,0.688978,3265,2026-08-28 03:56:35,b1c3 d7d6 g2g3 a7a5 a2a3 h7h6 a1b1 a8a7 c3d5 b8c6 d2d4 f7f5 d5e3 e8d7 h2h4 f5f4 h1h2 g8f6 b2b4 f6h7 f1h3 d7e8 e1f1 c6d4 a3a4 a5b4 b1b4 e7e5 b4b2 c8e6 h3e6 d4e6 g3g4 f4e3 g1f3 e3f2 f1f2 b7b6 c1e3 f8e7 h2h1 e8f8 d1d5 d8d7 g4g5 h6g5 f3g5 d7a4 g5e6 f8g8 e6c7 g8f8 c7e6 f8g8 e6g5 g8f8 d5f7
654,B,material_adjudication,99,0.549631,3270,2026-08-28 03:56:50,g1f3 e7e6 c2c3 e8e7 f3e5 h7h5 b2b4 g7g5 a2a3 d7d6 e2e4 c7c6 e5f7 e7f7 d2d3 g5g4 e4e5 g8f6 b1d2 c8d7 e5d6 f7g7 b4b5 f6e8 h2h4 f8d6 c3c4 d6e7 d2b3 e8f6 a1b1 a7a5 b3a5 a8a5 d3d4 a5a8 f2f3 e6e5 d4e5 g4f3 e5f6 e7f6 g2f3 f6e7 b5c6 b7c6 e1f2 g7g6 c1b2 h8f8 f3f4 f8f4 f2g2 d8c8 c4c5 d7e6 b2c1 e6d5 g2g3 d5h1 c1f4 c8d7 d1d7 b8d7 f4g5 e7g5 h4g5 d7c5 g3h4 a8a4 b1b4 a4a3 f1g2 h1g2 b4c4 a3a2 c4c5 g2e4 c5c6 g6f5 c6c2 e4c2 h4h5 f5e4 h5h6 e4d3 g5g6 d3e3 g6g7 a2a6 h6g5 a6g6 g5h5 g6g7 h5h6 g7f7 h6g5 f7f8 g5h6
655,B,material_adjudication_moderate,93,0.601602,3275,2026-08-28 03:56:51,g1f3 b7b5 e2e4 g7g5 f3h4 d7d6 a2a3 b5b4 c2c4 g5h4 e4e5 d6e5 a3b4 a7a5 b4a5 e7e6 f2f3 e8e7 f3f4 d8d7 f1d3 c8b7 f4e5 f7f5 e5f6 e7d6 e1e2 b7g2 h1g1 c7c5 g1g2 g8f6 e2f3 f8e7 g2g1 d6c7 d3f1 h4h3 f1h3 h8f8 f3g3 h7h6 d1e2 a8a6 e2e5 a6d6 e5c5 d6c6 c5b5 c6a6 b5d7 c7d7 b1a3 a6a5 g1d1 f6h5 g3g2 f8d8 d2d4 d7e8 d4d5 e6d5 c4d5 b8d7 c1f4 h5f4 g2g3 f4h3 g3h3 d7f6 a3c4 a5d5 d1d5 d8d5 c4b6 d5b5 a1g1 b5b6 h3g2 b6b7 b2b3 b7b3 g2f1 f6h5 g1h1 e7d6 f1f2 d6g3 f2g1 e8f8 h2g3 h5g3 h1h2
656,B,value_resign,50,0.721453,3280,2026-08-28 03:56:52,b2b4 a7a5 b4b5 c7c5 f2f3 f7f6 a2a4 e8f7 e1f2 g7g6 g1h3 d7d5 g2g4 f8h6 d2d4 a8a7 c1h6 g8h6 f1g2 c5d4 b5b6 d8b6 d1d4 b6d4 e2e3 d4b6 c2c4 h6f5 h3g5 f7g7 g4f5 d5d4 e3d4 g6f5 c4c5 b6d8 b1d2 g7h6 g5e6 d8d7 a1b1 b8c6 b1c1 d7e6 d4d5 e6d5 f2e1 h8g8 c1c2 d5d4
657,B,value_resign,40,0.654211,3285,2026-08-28 03:57:17,f2f3 e7e5 e2e3 f7f5 f3f4 d7d5 h2h3 e8e7 f4e5 c8d7 g2g4 f5g4 h3g4 c7c6 g1f3 d7g4 d2d3 g4f3 h1g1 f3h5 e3e4 h5d1 e4d5 d8b6 e1d1 g7g6 c2c3 c6c5 g1g5 e7d7 d1d2 g8e7 a2a3 b8a6 g5g6 h7g6 f1h3 h8h3 e5e6 d7c7
658,B,checkmate,52,0.673315,3290,2026-08-28 03:58:06,b1c3 f7f5 g2g3 c7c5 f2f3 h7h5 e1f2 e8f7 g3g4 b7b5 g4f5 b8a6 b2b3 a8b8 g1h3 g8f6 a2a3 d7d5 f1g2 d5d4 c3b5 c8f5 f2g3 g7g6 h3f2 b8b5 c2c4 b5b6 c1b2 f6h7 f3f4 e7e5 f4e5 h8g8 e2e4 d8g5 g3f3 f8h6 e4f5 g6f5 f3e2 g5g2 h1g1 g2b7 f2d3 g8g1 d1g1 b6b3 g1c1 b3d3 e2d3 b7e4
659,B,value_resign,38,0.567336,3295,2026-08-28 03:58:07,b2b3 e7e5 c2c4 f7f5 e2e4 e8f7 d2d3 d7d6 c1b2 f5e4 d1g4 c8g4 f2f3 g4f3 g2f3 e4d3 h2h4 d3d2 e1d2 f7e7 f1g2 e7d7 d2d3 c7c6 b1c3 b7b5 b2a3 a7a5 c4b5 d7c7 b5c6 e5e4 d3d2 b8c6 f3e4 g8e7 g2f3 c7c8
660,W,value_resign,59,0.575023,3300,2026-08-28 03:58:19,a2a4 g8f6 b2b4 h7h6 d2d3 a7a6 a1a2 f6d5 d3d4 e7e6 c2c3 d8e7 a4a5 b7b5 h2h4 h8h7 e1d2 b8c6 a2a4 c6d8 b1a3 f7f5 e2e4 c7c5 b4c5 b5a4 e4d5 g7g5 d5e6 g5g4 a3c2 d7e6 c5c6 c8d7 c1a3 d7c6 a3e7 e8e7 g1f3 g4f3 g2f3 c6e4 f3e4 f5e4 h1h3 e7e8 c2b4 a4a3 d2e3 a3a2 b4a2 a8c8 c3c4 c8c4 f1c4 f8e7 h3h2 e8f8 f2f3
661,W,material_adjudication_moderate,88,0.615227,3305,2026-08-28 03:58:45,b2b4 a7a5 b1a3 d7d6 f2f4 a5b4 c2c3 b4c3 h2h4 h7h6 e1f2 b8d7 f2e1 a8b8 g1h3 d7b6 a3c4 e7e5 h4h5 c7c5 a1b1 b6d5 d2d4 f8e7 e2e4 d8b6 c4b6 d5b6 b1b6 e5f4 e4e5 c5d4 e5d6 c8g4 d6e7 g4d1 f1b5 e8e7 c1a3 e7d8 e1f2 g8f6 h3g1 d8c7 b6f6 g7f6 b5a4 h8d8 a4d1 c3c2 d1c2 b8a8 g1f3 a8a3 c2b3 d8c8 h1b1 b7b6 b3d5 c7b8 b1b5 c8g8 f3h2 f4f3 g2g3 d4d3 d5f3 f6f5 b5f5 g8e8 f2g1 e8e5 f5e5 f7f6 e5f5 a3a2 g1h1 b8c8 g3g4 c8d7 f3g2 d7e7 f5d5 e7e6 g4g5 f6g5 d5b5 g5g4
662,B,value_resign,36,0.579888,3310,2026-08-28 04:04:36,a2a4 e7e6 h2h3 f7f6 f2f4 h7h6 e1f2 c7c5 a1a3 b7b6 f4f5 e6e5 g2g3 d7d6 c2c3 a7a6 d1b3 d8e7 g1f3 c5c4 b3b6 a8a7 f1g2 a7b7 b6a5 c8f5 h1d1 f5b1 e2e3 b1d3 a5a6 b8a6 g3g4 e8d7 h3h4 b7b8
663,W,value_resign,87,0.631520,3315,2026-08-28 04:05:20,a2a4 e7e6 b2b4 d7d5 b1c3 b8a6 g1h3 f8b4 c1b2 d8d6 a1a3 c8d7 d2d3 d5d4 g2g4 f7f5 f2f3 d6e5 h1g1 e5f6 d1c1 b7b6 e1d1 b4a3 c3e4 f6e7 b2a3 e6e5 a3e7 g8e7 c2c4 f5e4 d3e4 d7c6 h3g5 h8g8 f1h3 a6b4 g5e6 a7a5 e6c7 e8d7 c7a8 g8a8 c4c5 b6c5 c1c5 h7h5 g4g5 d7d8 g1f1 a8a6 h3e6 e7g8 c5d6 d8e8 d1d2 c6a4 d6e5 a6e6 e5e6 e8f8 f3f4 a4b3 e6b3 g8e7 b3a3 h5h4 a3b4 a5b4 f1b1 b4b3 b1b3 e7g6 b3b2 g6f4 b2b5 f8f7 e2e3 d4e3 d2e3 f7g6 e3f4 h4h3 e4e5 g6h7 f4f3
664,B,material_adjudication,101,0.590645,3320,2026-08-28 04:05:49,a2a4 e7e6 b2b4 b8c6 g1f3 f8b4 c2c3 g7g6 d2d4 e8e7 e2e4 b4c3 b1c3 b7b6 c3b5 f7f6 h2h4 c8a6 g2g4 a6b7 c1d2 a7a6 a1b1 h7h6 d2a5 c6a5 f3d2 a6b5 a4b5 c7c6 e4e5 f6e5 b5c6 b7c6 d4e5 c6h1 d2c4 d7d5 c4b6 g6g5 h4g5 e7f8 b6a8 h6g5 b1b3 a5b3 d1b3 d8c8 f1g2 c8d8 f2f4 d8a8 f4g5 h1g2 e1f2 g8h6 g5h6 a8c8 f2g2 f8g8 g4g5 c8c6 g5g6 g8f8 g6g7 f8g8 g7h8q g8h8 g2g1 c6d7 g1g2 d5d4 b3b4 h8h7 b4b3 h7h6 g2h1 h6g7 h1g2 g7g8 g2h3 d7c6 b3b2 c6d7 b2d2 g8f8 h3h4 f8e8 h4h5 e8f8 h5h6 f8g8 d2f2 d7c6 f2g2 c6g2 h6h5 g8g7 h5h4 g2f2 h4h5
665,B,value_resign,38,0.588947,3325,2026-08-28 04:06:30,a2a4 e7e6 f2f3 f7f6 e1f2 b7b6 g2g3 g7g6 a4a5 b8c6 b2b4 f6f5 g1h3 e8e7 d2d3 h7h6 g3g4 c6d4 b4b5 c7c6 f2g2 f8g7 g4f5 g6f5 b1d2 c6b5 a5b6 d8b6 a1a3 e6e5 c2c4 a7a6 d1c2 d4c2 c4c5 b6b7 d2c4 a8b8
666,B,value_resign,38,0.612385,3330,2026-08-28 04:07:12,f2f3 b8c6 b2b3 b7b6 d2d3 f7f5 g2g4 e8f7 a2a4 c8b7 a1a2 a7a5 b3b4 c6b4 e2e4 h7h6 d3d4 g8f6 d4d5 f6d5 d1d3 a8c8 e4d5 b4a2 d3e2 b7d5 g4f5 a2c1 e2g2 d7d6 f1c4 d5c4 e1f2 c4d5 g2g3 h6h5 b1a3 e7e5
667,W,material_adjudication_moderate,78,0.595091,3335,2026-08-28 04:08:22,b2b3 e7e6 e2e3 d7d5 a2a4 f7f6 d1e2 c7c6 e1d1 f8d6 d2d4 b7b6 h2h4 b8a6 e3e4 h7h6 h4h5 d6b8 e2g4 a6c5 e4d5 f6f5 g4e2 g7g5 c1e3 c8d7 e3d2 g8f6 d5e6 b6b5 a4b5 c6b5 b1c3 d8e7 e6d7 e8d7 d4c5 f6h5 c3b5 a7a6 h1h5 a6b5 d2e3 a8a1 e3c1 b8e5 d1d2 g5g4 h5f5 d7e6 f5e5 e6d7 e5e6 e7e6 d2d1 e6e7 e2e7 d7e7 d1e2 h8b8 c1b2 e7f8 b2a1 b5b4 c2c3 b4c3 g2g3 h6h5 f2f3 g4f3 e2f3 b8c8 c5c6 c3c2 a1b2 c2c1q b2c1 c8c6
668,B,value_resign,57,0.639160,3340,2026-08-28 04:09:33,b2b4 a7a5 d2d4 a5b4 a2a3 d7d6 a3b4 b8d7 a1a8 c7c5 b1d2 c5b4 d4d5 e7e5 a8a2 d7c5 g1h3 f7f6 a2b2 c8g4 b2b4 b7b5 e2e3 g4d1 c2c4 b5c4 e1d1 h7h6 d2c4 d8e7 c4d2 g7g5 d2b3 c5b3 b4b3 g5g4 f1e2 e7d7 e2g4 d7g4 d1d2 f6f5 b3b2 g8e7 f2f3 g4g2 h3f2 e8d7 h1g1 g2g1 f2h3 g1f1 h3f4 e5f4 d2c2 h8g8 b2b4
669,W,value_resign,61,0.606492,3345,2026-08-28 04:10:16,b1a3 b7b6 d2d4 d7d6 b2b4 c8b7 f2f3 h7h6 a1b1 g8f6 b1b2 b8c6 g1h3 b7c8 b4b5 c6d4 g2g4 f6h5 c1e3 g7g5 a3b1 d4f5 g4f5 h5g3 h2g3 c8e6 c2c4 e6f5 g3g4 f5d7 e3d4 h8g8 b2b3 d6d5 f1g2 d5c4 b3e3 c4c3 d4f6 c3c2 d1c2 h6h5 b1a3 a7a5 g4h5 g5g4 f3g4 d7c6 a3c4 e7e5 g2c6 d8d7 c6d7 e8d7 e1d2 f8e7 f6e7 d7e7 c2b2 e7f6 c4e5
