game,position,move1,pct1,move2,pct2,move3,pct3,move4,pct4,move5,pct5
4850,italian_game,c2c3,32.0%,b1a3,20.0%,b1c3,12.0%,h2h4,10.0%,g2g3,9.0%
4850,queens_gambit,b8c6,22.0%,g7g6,10.0%,a7a6,7.0%,b8a6,7.0%,d5c4,5.0%
4900,start,g2g3,27.0%,e2e3,27.0%,f2f4,6.0%,b2b4,4.0%,c2c4,4.0%
4900,after_e4,e7e6,68.0%,g7g6,6.0%,d7d5,6.0%,b7b5,3.0%,g7g5,2.0%
4900,after_d4,e7e6,27.0%,f7f6,15.0%,d7d5,8.0%,b8c6,7.0%,b7b5,5.0%
4900,italian_game,c2c3,21.0%,b2b4,19.0%,h2h4,16.0%,d2d4,16.0%,g2g3,8.0%
4900,queens_gambit,b8c6,53.0%,e7e6,14.0%,b7b5,3.0%,d8d6,3.0%,a7a5,2.0%
4950,start,e2e3,25.0%,b1a3,13.0%,g2g3,9.0%,f2f4,9.0%,h2h3,8.0%
4950,after_e4,e7e6,61.0%,f7f5,12.0%,g8f6,5.0%,b7b5,5.0%,g7g6,4.0%
4950,after_d4,e7e6,31.0%,c7c5,11.0%,b7b5,11.0%,b8c6,9.0%,h7h6,8.0%
4950,italian_game,b2b4,14.0%,c4f7,12.0%,c2c3,10.0%,b1a3,9.0%,d2d4,8.0%
4950,queens_gambit,b8c6,41.0%,e7e6,7.0%,c7c5,7.0%,b7b5,3.0%,h7h6,3.0%
5000,start,e2e3,27.0%,b1a3,11.0%,h2h3,10.0%,g2g3,9.0%,b2b3,9.0%
5000,after_e4,e7e6,71.0%,f7f5,3.0%,g7g6,3.0%,d7d5,3.0%,b7b5,3.0%
5000,after_d4,e7e6,40.0%,f7f6,10.0%,g8h6,8.0%,d7d5,7.0%,b7b6,6.0%
5000,italian_game,a2a4,12.0%,c2c3,12.0%,c4f7,11.0%,b2b4,10.0%,f3h4,7.0%
5000,queens_gambit,b8c6,29.0%,b7b5,5.0%,c8g4,5.0%,h7h6,5.0%,f7f6,5.0%
