game,position,move1,pct1,move2,pct2,move3,pct3,move4,pct4,move5,pct5
4850,italian_game,a2a4,8.1%,b2b3,5.1%,d1e2,4.0%,c2c3,4.0%,a2a3,4.0%
4850,queens_gambit,g7g6,12.1%,f7f5,9.1%,b8c6,7.1%,g8f6,6.1%,e7e6,6.1%
4900,start,h2h3,22.2%,e2e4,8.1%,g1h3,7.1%,e2e3,6.1%,g2g3,6.1%
4900,after_e4,h7h6,19.2%,h7h5,11.1%,g8h6,9.1%,e7e6,7.1%,b7b5,5.1%
4900,after_d4,e7e6,10.1%,h7h6,10.1%,h7h5,9.1%,g7g6,8.1%,g7g5,8.1%
4900,italian_game,a2a3,8.1%,b2b3,6.1%,f3e5,5.1%,d2d3,5.1%,a2a4,5.1%
4900,queens_gambit,g7g6,10.1%,f7f5,9.1%,g8f6,7.1%,e7e6,7.1%,b7b5,6.1%
4950,start,h2h3,17.2%,e2e3,9.1%,g1h3,7.1%,b1c3,6.1%,e2e4,6.1%
4950,after_e4,h7h5,13.1%,h7h6,12.1%,g8h6,9.1%,a7a5,9.1%,e7e6,6.1%
4950,after_d4,h7h5,14.1%,e7e6,13.1%,h7h6,9.1%,b7b5,8.1%,g7g6,7.1%
4950,italian_game,a2a4,6.1%,b2b3,5.1%,b1c3,4.0%,c2c3,4.0%,a2a3,4.0%
4950,queens_gambit,a7a5,9.1%,g7g6,9.1%,g8f6,8.1%,e7e6,8.1%,f7f5,7.1%
5000,start,h2h3,15.2%,a2a4,11.1%,e2e4,10.1%,e2e3,8.1%,b2b3,6.1%
5000,after_e4,a7a5,15.2%,h7h6,10.1%,h7h5,9.1%,g8h6,8.1%,e7e6,6.1%
5000,after_d4,e7e6,9.1%,g7g6,8.1%,d7d6,7.1%,g7g5,7.1%,b7b6,7.1%
5000,italian_game,a2a4,6.1%,b2b3,6.1%,a2a3,6.1%,d2d3,5.1%,c2c3,4.0%
5000,queens_gambit,e7e6,10.1%,g7g6,7.1%,g8f6,6.1%,f7f5,6.1%,a7a5,5.1%
5050,start,h2h3,19.2%,a2a4,10.1%,h2h4,7.1%,g2g3,7.1%,e2e3,6.1%
5050,after_e4,h7h6,15.2%,h7h5,14.1%,a7a5,8.1%,e7e6,6.1%,g7g6,6.1%
5050,after_d4,e7e6,9.1%,h7h5,9.1%,b7b5,8.1%,d7d5,8.1%,g7g6,7.1%
5050,italian_game,a2a4,6.1%,c2c3,5.1%,a2a3,5.1%,d2d3,4.0%,b2b3,4.0%
5050,queens_gambit,e7e6,8.1%,g7g6,7.1%,b8c6,7.1%,b7b5,6.1%,f7f5,6.1%
5100,start,h2h3,14.1%,g2g3,9.1%,e2e3,9.1%,g1h3,7.1%,a2a4,7.1%
5100,after_e4,h7h6,14.1%,h7h5,12.1%,a7a5,12.1%,g8h6,8.1%,e7e6,6.1%
5100,after_d4,e7e6,11.1%,h7h5,10.1%,h7h6,9.1%,g7g6,8.1%,f7f5,7.1%
5100,italian_game,a2a4,6.1%,g2g4,5.1%,b2b3,5.1%,a2a3,5.1%,g2g3,4.0%
5100,queens_gambit,a7a5,8.1%,e7e6,7.1%,h7h5,6.1%,g7g6,6.1%,f7f5,6.1%
5150,start,h2h3,19.2%,a2a4,10.1%,b2b3,6.1%,e2e3,6.1%,g1h3,6.1%
5150,after_e4,h7h5,19.2%,h7h6,15.2%,a7a5,10.1%,g8h6,8.1%,e7e6,4.0%
5150,after_d4,h7h5,12.1%,h7h6,9.1%,b7b5,8.1%,e7e6,7.1%,b7b6,6.1%
5150,italian_game,a2a4,6.1%,f3e5,5.1%,h2h3,5.1%,g2g4,5.1%,g2g3,4.0%
5150,queens_gambit,e7e6,7.1%,g7g6,6.1%,h7h5,6.1%,f7f5,5.1%,a7a5,5.1%
5200,start,h2h3,14.1%,a2a4,10.1%,g2g3,9.1%,e2e4,9.1%,b2b4,7.1%
5200,after_e4,a7a5,14.1%,h7h5,12.1%,h7h6,11.1%,g7g6,8.1%,b7b5,6.1%
5200,after_d4,h7h5,14.1%,e7e6,7.1%,g7g5,7.1%,h7h6,7.1%,a7a5,7.1%
5200,italian_game,a2a4,8.1%,g2g4,5.1%,c2c3,5.1%,a2a3,5.1%,d2d3,4.0%
5200,queens_gambit,g7g6,11.1%,e7e6,7.1%,f7f5,6.1%,f7f6,6.1%,a7a5,6.1%
5250,start,a2a4,18.2%,h2h3,15.2%,g2g3,6.1%,e2e4,6.1%,a2a3,6.1%
5250,after_e4,a7a5,16.2%,h7h6,16.2%,h7h5,12.1%,g8h6,6.1%,a7a6,6.1%
5250,after_d4,e7e6,10.1%,g7g5,10.1%,h7h5,8.1%,f7f5,7.1%,g7g6,7.1%
5250,italian_game,a2a4,14.1%,a2a3,8.1%,c2c3,8.1%,f1d3,7.1%,b2b3,5.1%
5250,queens_gambit,g7g6,10.1%,b7b5,7.1%,f7f5,7.1%,e7e6,7.1%,a7a5,6.1%
5300,start,a2a4,16.2%,h2h3,14.1%,e2e3,9.1%,h2h4,6.1%,e2e4,6.1%
5300,after_e4,a7a5,15.2%,h7h6,13.1%,h7h5,9.1%,g8h6,8.1%,e7e6,6.1%
5300,after_d4,h7h5,16.2%,g7g6,10.1%,g7g5,9.1%,h7h6,8.1%,e7e6,7.1%
5300,italian_game,a2a4,9.1%,g2g4,6.1%,c2c3,5.1%,b2b3,5.1%,g2g3,5.1%
5300,queens_gambit,g7g6,10.1%,f7f5,7.1%,g7g5,6.1%,h7h5,6.1%,e7e6,6.1%
5350,start,h2h3,14.1%,a2a4,12.1%,h2h4,7.1%,e2e4,7.1%,b2b3,6.1%
5350,after_e4,h7h5,13.1%,a7a5,12.1%,h7h6,11.1%,d7d5,9.1%,e7e6,6.1%
5350,after_d4,e7e6,13.1%,h7h5,12.1%,d7d6,7.1%,e7e5,6.1%,d7d5,6.1%
5350,italian_game,a2a4,8.1%,a2a3,6.1%,g2g4,5.1%,g2g3,4.0%,c2c3,4.0%
5350,queens_gambit,g7g6,9.1%,f7f5,7.1%,e7e6,7.1%,a7a5,6.1%,f7f6,5.1%
5400,start,a2a4,15.2%,e2e4,10.1%,h2h3,9.1%,g2g3,8.1%,e2e3,6.1%
5400,after_e4,a7a5,18.2%,h7h5,10.1%,h7h6,9.1%,e7e6,7.1%,g7g6,6.1%
5400,after_d4,e7e6,22.2%,a7a5,8.1%,h7h5,7.1%,g7g6,6.1%,g7g5,6.1%
5400,italian_game,a2a4,8.1%,g2g4,5.1%,a2a3,5.1%,d2d3,4.0%,c2c3,4.0%
5400,queens_gambit,e7e6,9.1%,a7a5,8.1%,g8f6,7.1%,f7f5,7.1%,g7g6,6.1%
5450,start,h2h3,13.1%,g2g3,11.1%,a2a4,11.1%,e2e4,9.1%,g1h3,8.1%
5450,after_e4,a7a5,19.2%,h7h5,9.1%,d7d5,7.1%,g7g6,7.1%,h7h6,6.1%
5450,after_d4,e7e6,15.2%,h7h5,11.1%,g7g6,7.1%,a7a5,7.1%,g7g5,6.1%
5450,italian_game,a2a4,6.1%,h2h4,5.1%,g2g4,5.1%,b2b3,4.0%,e1e2,4.0%
5450,queens_gambit,g7g6,10.1%,e7e6,7.1%,f7f5,6.1%,a7a5,6.1%,b7b5,5.1%
5500,start,a2a4,12.1%,h2h3,12.1%,e2e4,9.1%,g2g3,8.1%,e2e3,7.1%
5500,after_e4,a7a5,14.1%,g8h6,8.1%,b7b6,8.1%,h7h5,8.1%,g7g6,6.1%
5500,after_d4,h7h5,11.1%,e7e6,9.1%,a7a5,8.1%,g7g6,6.1%,g7g5,6.1%
5500,italian_game,a2a4,8.1%,a2a3,7.1%,c2c3,6.1%,b2b3,6.1%,d2d3,5.1%
5500,queens_gambit,g7g6,8.1%,f7f5,7.1%,e7e6,7.1%,h7h5,6.1%,a7a5,5.1%
5550,start,h2h3,13.1%,a2a4,10.1%,e2e4,9.1%,e2e3,8.1%,g2g3,6.1%
5550,after_e4,a7a5,26.3%,g8h6,9.1%,h7h6,7.1%,h7h5,6.1%,d7d5,5.1%
5550,after_d4,h7h5,10.1%,b8c6,9.1%,a7a5,9.1%,e7e6,8.1%,g7g5,7.1%
5550,italian_game,a2a3,7.1%,g2g4,5.1%,c2c3,5.1%,a2a4,5.1%,d2d3,4.0%
5550,queens_gambit,a7a5,10.1%,e7e6,9.1%,h7h5,7.1%,e7e5,6.1%,f7f5,5.1%
5600,start,a2a4,13.1%,h2h3,10.1%,e2e3,10.1%,e2e4,9.1%,g2g3,7.1%
5600,after_e4,a7a5,22.2%,h7h6,10.1%,h7h5,9.1%,g8h6,8.1%,d7d5,8.1%
5600,after_d4,e7e6,11.1%,h7h5,10.1%,d7d5,8.1%,b8c6,8.1%,a7a5,8.1%
5600,italian_game,a2a4,7.1%,f3e5,7.1%,b2b3,6.1%,a2a3,5.1%,g2g4,4.0%
5600,queens_gambit,g7g6,10.1%,e7e6,7.1%,g8f6,6.1%,h7h5,6.1%,a7a5,6.1%
5650,start,e2e4,11.1%,h2h3,11.1%,a2a4,10.1%,h2h4,9.1%,e2e3,7.1%
5650,after_e4,a7a5,20.2%,h7h5,9.1%,h7h6,8.1%,d7d5,7.1%,g7g6,6.1%
5650,after_d4,e7e6,13.1%,h7h5,13.1%,a7a5,9.1%,d7d5,6.1%,b7b6,6.1%
5650,italian_game,a2a4,9.1%,c2c3,5.1%,g2g4,5.1%,f3e5,5.1%,a2a3,5.1%
5650,queens_gambit,f7f5,9.1%,e7e6,8.1%,g7g6,7.1%,a7a5,7.1%,a7a6,5.1%
5700,start,a2a4,15.2%,e2e4,11.1%,h2h3,9.1%,g2g4,6.1%,g2g3,6.1%
5700,after_e4,a7a5,17.2%,h7h6,7.1%,d7d5,7.1%,h7h5,7.1%,g7g6,6.1%
5700,after_d4,a7a5,12.1%,h7h5,11.1%,b8c6,8.1%,e7e6,8.1%,g7g5,7.1%
5700,italian_game,a2a4,6.1%,c2c3,5.1%,h2h3,4.0%,h2h4,4.0%,a2a3,4.0%
5700,queens_gambit,b8c6,8.1%,g7g6,6.1%,a7a5,5.1%,e8d7,5.1%,h7h5,5.1%
5750,start,e2e4,12.1%,a2a4,10.1%,h2h3,9.1%,g2g3,9.1%,e2e3,6.1%
5750,after_e4,a7a5,16.2%,h7h5,8.1%,g8h6,7.1%,e7e5,6.1%,g7g6,6.1%
5750,after_d4,h7h5,11.1%,e7e6,9.1%,g7g6,8.1%,b8c6,8.1%,g7g5,8.1%
5750,italian_game,a2a3,9.1%,a2a4,7.1%,c2c3,7.1%,b2b3,6.1%,f3e5,5.1%
5750,queens_gambit,a7a5,8.1%,g8f6,7.1%,h7h5,7.1%,g7g6,6.1%,b8c6,5.1%
5800,start,a2a4,13.1%,h2h3,11.1%,e2e4,11.1%,g2g3,7.1%,g1h3,7.1%
5800,after_e4,a7a5,23.2%,h7h5,8.1%,d7d5,7.1%,e7e6,6.1%,a7a6,6.1%
5800,after_d4,h7h5,12.1%,e7e6,11.1%,a7a5,10.1%,g7g5,8.1%,g7g6,7.1%
5800,italian_game,a2a4,8.1%,a2a3,7.1%,c2c3,6.1%,g2g4,5.1%,b2b3,5.1%
5800,queens_gambit,a7a5,8.1%,h7h5,8.1%,e7e6,7.1%,e8d7,5.1%,f7f5,5.1%
5850,start,a2a4,13.1%,h2h3,12.1%,e2e4,10.1%,g1h3,8.1%,g2g3,6.1%
5850,after_e4,a7a5,15.2%,h7h5,10.1%,g8h6,9.1%,h7h6,7.1%,d7d5,6.1%
5850,after_d4,a7a5,9.1%,h7h5,8.1%,g8h6,8.1%,b8c6,7.1%,g7g6,7.1%
5850,italian_game,a2a4,8.1%,a2a3,5.1%,g2g4,4.0%,g2g3,4.0%,c2c3,4.0%
5850,queens_gambit,e7e6,7.1%,h7h6,6.1%,g7g6,6.1%,b8c6,5.1%,a7a5,5.1%
5900,start,a2a4,16.2%,e2e4,12.1%,h2h3,9.1%,g1h3,7.1%,g2g3,6.1%
5900,after_e4,a7a5,19.2%,h7h5,9.1%,h7h6,7.1%,d7d5,7.1%,g7g6,6.1%
5900,after_d4,h7h5,10.1%,d7d5,9.1%,e7e5,8.1%,g7g6,8.1%,e7e6,7.1%
5900,italian_game,c2c3,7.1%,a2a4,6.1%,g2g3,5.1%,g2g4,5.1%,a2a3,5.1%
5900,queens_gambit,g7g6,9.1%,f7f5,7.1%,e7e6,7.1%,a7a5,6.1%,h7h6,5.1%
5950,start,e2e4,13.1%,a2a4,10.1%,h2h3,9.1%,e2e3,9.1%,g2g3,6.1%
5950,after_e4,a7a5,18.2%,h7h5,10.1%,d7d5,7.1%,g7g6,7.1%,e7e6,7.1%
5950,after_d4,h7h5,15.2%,e7e6,9.1%,e7e5,8.1%,a7a5,8.1%,d7d5,7.1%
5950,italian_game,a2a3,8.1%,f3e5,5.1%,c2c3,5.1%,g2g4,5.1%,a2a4,4.0%
5950,queens_gambit,h7h5,7.1%,a7a5,6.1%,h7h6,6.1%,e7e5,6.1%,e7e6,5.1%
6000,start,e2e4,13.1%,h2h3,11.1%,a2a4,10.1%,h2h4,7.1%,g2g3,6.1%
6000,after_e4,a7a5,17.2%,g8h6,11.1%,h7h5,8.1%,e7e6,6.1%,d7d5,6.1%
6000,after_d4,h7h5,10.1%,e7e6,8.1%,d7d5,8.1%,a7a5,8.1%,g7g6,6.1%
6000,italian_game,a2a4,7.1%,f3e5,5.1%,d2d3,4.0%,c2c3,4.0%,g2g4,4.0%
6000,queens_gambit,e7e6,13.1%,e7e5,7.1%,g8f6,7.1%,g7g6,6.1%,f7f5,6.1%
6050,start,e2e4,14.1%,a2a4,12.1%,h2h3,9.1%,e2e3,7.1%,g2g3,6.1%
6050,after_e4,a7a5,21.2%,g7g6,9.1%,h7h5,7.1%,e7e5,7.1%,e7e6,7.1%
6050,after_d4,h7h5,11.1%,e7e6,10.1%,g7g6,7.1%,a7a5,7.1%,g7g5,6.1%
6050,italian_game,a2a4,9.1%,g2g3,7.1%,b2b3,6.1%,h2h3,5.1%,a2a3,5.1%
6050,queens_gambit,a7a5,7.1%,e7e6,7.1%,h7h5,7.1%,g7g6,5.1%,f7f5,5.1%
6100,start,e2e4,14.1%,a2a4,13.1%,h2h3,9.1%,g1h3,7.1%,e2e3,6.1%
6100,after_e4,a7a5,21.2%,g8h6,9.1%,h7h5,7.1%,d7d5,6.1%,e7e5,6.1%
6100,after_d4,h7h5,10.1%,e7e5,8.1%,a7a5,7.1%,g7g5,6.1%,e7e6,6.1%
6100,italian_game,a2a4,7.1%,f3h4,5.1%,d1e2,4.0%,a2a3,4.0%,b2b3,4.0%
6100,queens_gambit,e7e6,9.1%,b7b5,6.1%,g8h6,6.1%,a7a5,5.1%,h7h5,5.1%
6150,start,e2e4,14.1%,a2a4,12.1%,h2h3,9.1%,e2e3,8.1%,g2g3,6.1%
6150,after_e4,a7a5,23.2%,h7h5,8.1%,d7d5,7.1%,g7g6,6.1%,b7b6,6.1%
6150,after_d4,h7h5,11.1%,e7e6,10.1%,h7h6,8.1%,e7e5,7.1%,a7a5,7.1%
6150,italian_game,g2g3,7.1%,b2b3,5.1%,f3e5,5.1%,h2h4,5.1%,d2d3,4.0%
6150,queens_gambit,e7e6,9.1%,b8a6,6.1%,g7g6,6.1%,h7h5,5.1%,b7b5,5.1%
6200,start,a2a4,13.1%,e2e4,12.1%,h2h3,9.1%,g1h3,7.1%,g2g4,6.1%
6200,after_e4,a7a5,30.3%,d7d5,7.1%,g8h6,6.1%,e7e5,6.1%,h7h5,5.1%
6200,after_d4,a7a5,14.1%,e7e6,8.1%,b8c6,7.1%,e7e5,7.1%,h7h5,6.1%
6200,italian_game,a2a4,9.1%,c2c3,7.1%,g2g4,5.1%,f3e5,5.1%,g2g3,5.1%
6200,queens_gambit,e7e6,9.1%,a7a5,6.1%,f7f6,6.1%,e7e5,6.1%,b8a6,5.1%
6250,start,e2e4,13.1%,h2h3,9.1%,a2a4,9.1%,e2e3,8.1%,g2g3,6.1%
6250,after_e4,a7a5,15.2%,e7e6,9.1%,g8h6,7.1%,e7e5,7.1%,h7h5,6.1%
6250,after_d4,h7h5,12.1%,e7e6,10.1%,e7e5,6.1%,h7h6,6.1%,g7g5,6.1%
6250,italian_game,f3e5,7.1%,c2c3,7.1%,d1e2,5.1%,b2b3,5.1%,d2d3,5.1%
6250,queens_gambit,e7e6,8.1%,f7f5,8.1%,h7h5,7.1%,b8c6,5.1%,g7g6,4.0%
6300,start,e2e4,13.1%,h2h3,9.1%,a2a4,9.1%,h2h4,7.1%,e2e3,7.1%
6300,after_e4,a7a5,24.2%,d7d5,10.1%,h7h5,7.1%,g8h6,6.1%,g7g5,5.1%
6300,after_d4,h7h5,12.1%,g7g6,8.1%,h7h6,7.1%,e7e5,7.1%,e7e6,7.1%
6300,italian_game,c4d5,5.1%,a2a4,5.1%,c2c3,4.0%,b2b3,4.0%,d2d3,4.0%
6300,queens_gambit,e7e6,12.1%,h7h5,7.1%,f7f5,7.1%,g8f6,6.1%,g7g6,6.1%
6350,start,a2a4,12.1%,e2e4,12.1%,h2h3,9.1%,e2e3,8.1%,g1h3,7.1%
6350,after_e4,a7a5,26.3%,d7d5,9.1%,h7h5,7.1%,e7e6,6.1%,e7e5,6.1%
6350,after_d4,h7h5,15.2%,h7h6,10.1%,e7e6,9.1%,g8h6,7.1%,d7d5,6.1%
6350,italian_game,a2a4,7.1%,b2b3,6.1%,a2a3,6.1%,g2g3,5.1%,d1e2,5.1%
6350,queens_gambit,e7e6,10.1%,g7g6,7.1%,h7h5,6.1%,b8c6,5.1%,a7a5,5.1%
6400,start,a2a4,13.1%,e2e4,11.1%,g1f3,6.1%,e2e3,6.1%,g1h3,6.1%
6400,after_e4,a7a5,27.3%,e7e6,9.1%,h7h5,7.1%,g8h6,6.1%,e7e5,5.1%
6400,after_d4,h7h5,12.1%,a7a5,11.1%,e7e6,9.1%,g7g6,7.1%,h7h6,6.1%
6400,italian_game,a2a4,12.1%,b2b3,7.1%,a2a3,7.1%,d2d3,5.1%,c2c3,4.0%
6400,queens_gambit,e7e6,14.1%,h7h5,7.1%,g7g6,7.1%,g8f6,6.1%,a7a5,6.1%
6450,start,e2e4,11.1%,e2e3,9.1%,a2a4,9.1%,h2h3,8.1%,g2g3,7.1%
6450,after_e4,a7a5,28.3%,h7h5,8.1%,e7e6,7.1%,g7g6,6.1%,d7d5,6.1%
6450,after_d4,e7e6,12.1%,h7h5,11.1%,b8c6,9.1%,d7d5,6.1%,e7e5,6.1%
6450,italian_game,a2a4,9.1%,a2a3,6.1%,f1d3,4.0%,h1g1,4.0%,e1e2,4.0%
6450,queens_gambit,e7e6,11.1%,a7a5,7.1%,b8c6,7.1%,g7g6,6.1%,f7f6,5.1%
6500,start,e2e4,15.2%,a2a4,13.1%,h2h3,9.1%,g2g3,7.1%,e2e3,6.1%
6500,after_e4,a7a5,32.3%,g7g6,7.1%,g8h6,6.1%,h7h5,6.1%,e7e5,6.1%
6500,after_d4,e7e6,12.1%,b8c6,8.1%,h7h5,8.1%,e7e5,6.1%,d7d5,6.1%
6500,italian_game,a2a3,13.1%,g2g4,7.1%,c2c3,7.1%,a2a4,6.1%,c4d5,5.1%
6500,queens_gambit,e7e6,10.1%,g7g6,6.1%,g8f6,6.1%,f7f6,5.1%,a7a5,5.1%
6550,start,a2a4,12.1%,h2h3,9.1%,e2e4,9.1%,g2g4,6.1%,g2g3,6.1%
6550,after_e4,a7a5,23.2%,g7g5,7.1%,h7h5,7.1%,g7g6,6.1%,d7d5,6.1%
6550,after_d4,h7h5,13.1%,e7e5,8.1%,g8h6,7.1%,g7g6,7.1%,e7e6,6.1%
6550,italian_game,a2a4,8.1%,a2a3,8.1%,c4b5,6.1%,c4d5,6.1%,g2g4,6.1%
6550,queens_gambit,e7e6,14.1%,f7f5,6.1%,c8g4,5.1%,b8c6,5.1%,f7f6,5.1%
6600,start,a2a4,13.1%,e2e4,9.1%,h2h3,9.1%,e2e3,8.1%,g1h3,8.1%
6600,after_e4,a7a5,24.2%,g8h6,9.1%,h7h6,8.1%,g7g6,6.1%,h7h5,6.1%
6600,after_d4,h7h5,9.1%,e7e6,9.1%,h7h6,9.1%,b8c6,9.1%,a7a5,8.1%
6600,italian_game,a2a4,9.1%,g2g4,7.1%,a2a3,7.1%,g2g3,6.1%,b2b3,6.1%
6600,queens_gambit,h7h5,7.1%,a7a5,7.1%,e7e6,6.1%,h7h6,5.1%,c7c5,5.1%
6650,start,a2a4,12.1%,h2h3,11.1%,e2e4,10.1%,g1h3,7.1%,g2g3,6.1%
6650,after_e4,a7a5,19.2%,g8h6,9.1%,g7g6,6.1%,h7h6,6.1%,h7h5,6.1%
6650,after_d4,h7h5,10.1%,e7e6,9.1%,b8c6,8.1%,a7a5,8.1%,h7h6,7.1%
6650,italian_game,b2b3,12.1%,c2c3,7.1%,a2a3,6.1%,f3e5,5.1%,a2a4,5.1%
6650,queens_gambit,a7a5,8.1%,e7e6,8.1%,b8c6,7.1%,a7a6,5.1%,b8a6,5.1%
6700,start,e2e4,12.1%,a2a4,10.1%,e2e3,9.1%,g2g3,8.1%,h2h3,7.1%
6700,after_e4,a7a5,21.2%,h7h5,7.1%,e7e5,6.1%,g7g6,6.1%,e7e6,6.1%
6700,after_d4,h7h5,11.1%,e7e6,9.1%,b8c6,8.1%,d7d5,7.1%,e7e5,6.1%
6700,italian_game,f3e5,7.1%,g2g4,6.1%,a2a3,6.1%,g2g3,6.1%,c2c3,5.1%
6700,queens_gambit,a7a5,10.1%,e7e6,9.1%,b8c6,7.1%,h7h6,5.1%,f7f6,5.1%
6750,start,a2a4,18.2%,e2e4,11.1%,h2h3,9.1%,g2g3,6.1%,g1h3,6.1%
6750,after_e4,a7a5,26.3%,h7h5,9.1%,e7e5,7.1%,g8h6,6.1%,h7h6,6.1%
6750,after_d4,h7h5,12.1%,a7a5,9.1%,g8h6,8.1%,e7e5,7.1%,e7e6,7.1%
6750,italian_game,h2h3,7.1%,b2b3,6.1%,f3e5,5.1%,g2g3,5.1%,f1e2,4.0%
6750,queens_gambit,b8c6,12.1%,e7e6,8.1%,g8f6,6.1%,f7f6,5.1%,f7f5,5.1%
6800,start,e2e4,14.1%,a2a4,11.1%,h2h3,10.1%,h2h4,7.1%,g1h3,7.1%
6800,after_e4,a7a5,16.2%,h7h5,9.1%,g7g6,8.1%,h7h6,7.1%,e7e5,6.1%
6800,after_d4,h7h5,14.1%,a7a5,11.1%,g8h6,8.1%,e7e5,8.1%,e7e6,8.1%
6800,italian_game,a2a3,9.1%,b2b3,9.1%,c2c3,7.1%,a2a4,5.1%,e1e2,5.1%
6800,queens_gambit,e7e6,9.1%,f7f5,6.1%,c7c5,6.1%,h7h5,5.1%,a7a5,5.1%
